板块,公司全称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,地      区,省    份,城     市,所属行业
主板,秦川机床工具集团股份公司,陕西省宝鸡市姜谭路22号,837,*ST秦机,1998/9/28,"693,370,910","693,099,024",西北,陕西,宝鸡市,C 制造业
主板,财信地产发展集团股份有限公司,重庆市江北区红黄路1号1幢24楼,838,财信发展,1997/6/26,"1,100,462,170","846,109,019",西南,重庆,重庆市,K 房地产
主板,中信国安信息产业股份有限公司,北京市海淀区宝盛南路1号院11号楼三层101-01室,839,中信国安,1997/10/31,"3,919,826,352","3,919,191,712",华北,北京,北京市,I 信息技术
主板,河北承德露露股份有限公司,河北省承德市高新技术产业开发区（西区8号）,848,承德露露,1997/11/13,"1,076,419,000","1,076,392,496",华北,河北,承德市,C 制造业
主板,安徽华茂纺织股份有限公司,安徽省安庆市纺织南路80号,850,华茂股份,1998/10/7,"943,665,009","943,382,487",华东,安徽,安庆市,C 制造业
主板,大唐高鸿数据网络技术股份有限公司,贵州省贵阳市花溪区磊花路口,851,高鸿股份,1998/6/9,"907,629,867","878,473,706",西南,贵州,贵阳市,F 批发零售
主板,中石化石油机械股份有限公司,湖北省武汉市东湖新技术开发区庙山小区华工园一路5号,852,石化机械,1998/11/26,"777,604,997","777,604,997",华中,湖北,武汉市,C 制造业
主板,唐山冀东装备工程股份有限公司,河北省唐山市曹妃甸装备制造产业园区,856,冀东装备,1998/8/13,"227,000,000","227,000,000",华北,河北,唐山市,C 制造业
主板,宜宾五粮液股份有限公司,四川省宜宾市翠屏区岷江西路150号,858,五 粮 液,1998/4/27,"3,881,608,005","3,795,786,270",西南,四川,宜宾市,C 制造业
主板,安徽国风塑业股份有限公司,安徽省合肥市高新区铭传路1000号,859,国风塑业,1998/11/19,"739,449,730","739,312,480",华东,安徽,合肥市,C 制造业
主板,北京顺鑫农业股份有限公司,北京市顺义区站前街1号院1号楼顺鑫国际商务中心12层,860,顺鑫农业,1998/11/4,"741,766,989","741,766,989",华北,北京,北京市,C 制造业
主板,广东海印集团股份有限公司,广东省广州市越秀区东华南路98号21-32层,861,海印股份,1998/10/28,"2,325,501,918","2,167,749,455",华南,广东,广州市,L 商务服务
主板,宁夏银星能源股份有限公司,宁夏回族自治区银川市西夏区六盘山西路166号,862,银星能源,1998/9/15,"706,118,997","501,352,890",西北,宁夏,银川市,D 水电煤气
主板,三湘印象股份有限公司,上海市杨浦区逸仙路333号501室,863,三湘印象,1997/9/25,"1,225,208,160","1,185,507,916",华东,上海,上海市,K 房地产
主板,安徽安凯汽车股份有限公司,安徽省合肥市葛淝路1号,868,ST安凯,1997/7/25,"733,329,168","695,545,403",华东,安徽,合肥市,C 制造业
主板,烟台张裕葡萄酿酒股份有限公司,山东省烟台市大马路56号,869,张  裕Ａ,2000/10/26,"453,460,800","453,460,800",华东,山东,烟台市,C 制造业
主板,吉林电力股份有限公司,吉林省长春市人民大街9699号,875,吉电股份,2002/9/26,"2,146,313,980","2,146,308,355",东北,吉林,长春市,D 水电煤气
主板,新希望六和股份有限公司,四川省绵阳国家高新技术产业开发区,876,新 希 望,1998/3/11,"4,505,777,331","4,324,650,704",西南,四川,绵阳市,C 制造业
主板,新疆天山水泥股份有限公司,新疆维吾尔自治区乌鲁木齐市达坂城区白杨沟村,877,天山股份,1999/1/7,"1,048,722,959","880,094,665",西北,新疆,乌鲁木齐市,C 制造业
主板,云南铜业股份有限公司,云南省昆明市国家高新技术产业开发区,878,云南铜业,1998/6/2,"1,699,678,560","1,641,882,205",西南,云南,昆明市,C 制造业
主板,潍柴重机股份有限公司,山东省潍坊滨海经济技术开发区富海大街17号,880,潍柴重机,1998/4/2,"276,100,500","135,133,725",华东,山东,潍坊市,C 制造业
主板,中广核核技术发展股份有限公司,辽宁省大连市西岗区黄河路219号外经贸大厦,881,中广核技,1998/9/2,"945,425,815","691,733,536",东北,辽宁,大连市,C 制造业
主板,北京华联商厦股份有限公司,北京市通州区永乐经济技术开发区永开路1号,882,华联股份,1998/6/16,"2,737,351,947","2,737,348,016",华北,北京,北京市,L 商务服务
主板,湖北能源集团股份有限公司,湖北省武汉市徐东大街96号,883,湖北能源,1998/5/19,"6,507,449,486","6,504,876,386",华中,湖北,武汉市,D 水电煤气
主板,城发环境股份有限公司,河南省郑州市农业路41号投资大厦9层,885,城发环境,1999/3/19,"642,078,255","642,078,255",华中,河南,郑州市,G 运输仓储
主板,海南高速公路股份有限公司,海南省海口市蓝天路16号高速公路大楼,886,海南高速,1998/1/23,"988,828,300","971,960,198",华南,海南,海口市,K 房地产
主板,安徽中鼎密封件股份有限公司,安徽省宣城市宁国市宁国经济技术开发区中鼎工业园,887,中鼎股份,1998/12/3,"1,220,837,303","1,218,109,880",华东,安徽,宣城市,C 制造业
主板,峨眉山旅游股份有限公司,四川省乐山市峨眉山市名山南路639号,888,峨眉山Ａ,1997/10/21,"526,913,102","526,913,102",西南,四川,乐山市,N 公共环保
主板,中嘉博创信息技术股份有限公司,河北省秦皇岛市海港区河北大街中段146号26层,889,中嘉博创,1997/12/18,"936,291,116","869,849,676",华北,河北,秦皇岛市,I 信息技术
主板,江苏法尔胜股份有限公司,江苏省江阴市澄江中路165号,890,*ST胜尔,1999/1/19,"419,503,968","379,628,678",华东,江苏,无锡市,C 制造业
主板,欢瑞世纪联合股份有限公司,重庆市涪陵区人民东路50号,892,欢瑞世纪,1999/1/15,"980,980,473","537,446,766",西南,重庆,重庆市,R 文化传播
主板,亚钾国际投资（广州）股份有限公司,广东省广州市南沙区万顷沙镇红安路3号,893,亚钾国际,1998/12/24,"756,903,272","403,342,500",华南,广东,广州市,C 制造业
主板,河南双汇投资发展股份有限公司,河南省漯河市双汇路1号双汇大厦,895,双汇发展,1998/12/10,"3,464,661,213","1,343,671,493",华中,河南,漯河市,C 制造业
主板,天津津滨发展股份有限公司,天津市开发区明园路2号B2别墅5号,897,津滨发展,1999/4/22,"1,617,272,234","1,617,244,634",华北,天津,天津市,K 房地产
主板,鞍钢股份有限公司,辽宁省鞍山市铁西区鞍钢厂区,898,鞍钢股份,1997/12/25,"7,993,710,201","7,993,702,742",东北,辽宁,鞍山市,C 制造业
主板,江西赣能股份有限公司,江西省南昌市高新技术开发区火炬大街199号,899,赣能股份,1997/11/26,"975,677,760","975,674,006",华东,江西,南昌市,D 水电煤气
主板,现代投资股份有限公司,湖南省长沙市天心区芙蓉南路二段128号现代广场,900,现代投资,1999/1/28,"1,517,828,334","1,517,374,185",华中,湖南,长沙市,G 运输仓储
主板,航天科技控股集团股份有限公司,黑龙江省哈尔滨市平房区哈平西路45号,901,航天科技,1999/4/1,"798,201,406","762,848,553",东北,黑龙江,哈尔滨市,C 制造业
主板,新洋丰农业科技股份有限公司,湖北省荆门市月亮湖北路附7号,902,新洋丰,1999/4/8,"1,304,529,290","1,186,309,098",华中,湖北,荆门市,C 制造业
主板,昆明云内动力股份有限公司,云南省昆明市经济技术开发区经景路66号,903,云内动力,1999/4/15,"1,970,800,857","1,970,800,857",西南,云南,昆明市,C 制造业
主板,厦门港务发展股份有限公司,福建省厦门市东港北路31号港务大厦20楼、21楼,905,厦门港务,1999/4/29,"625,191,522","530,998,500",华东,福建,厦门市,G 运输仓储
主板,浙商中拓集团股份有限公司,浙江省杭州市萧山经济技术开发区启迪路198号A-B102-1184室,906,浙商中拓,1999/7/7,"674,436,311","661,507,603",华东,浙江,杭州市,F 批发零售
主板,湖南景峰医药股份有限公司,湖南省平江县天岳开发区天岳大道48号,908,景峰医药,1999/2/3,"879,774,351","723,264,977",华中,湖南,岳阳市,C 制造业
主板,数源科技股份有限公司,浙江省杭州西湖区教工路一号,909,数源科技,1999/5/7,"453,828,600","312,352,464",华东,浙江,杭州市,K 房地产
主板,大亚圣象家居股份有限公司,江苏省丹阳市经济开发区齐梁路99号,910,大亚圣象,1999/6/30,"547,397,500","547,152,500",华东,江苏,镇江市,C 制造业
主板,南宁糖业股份有限公司,广西壮族自治区南宁市青秀区古城路10号,911,南宁糖业,1999/5/27,"324,080,937","324,080,937",华南,广西,南宁市,C 制造业
主板,四川泸天化股份有限公司,四川省泸州市纳溪区李子林路38号,912,泸天化,1999/6/3,"1,568,000,000","1,568,000,000",西南,四川,成都市,C 制造业
主板,浙江钱江摩托股份有限公司,浙江省温岭市经济开发区,913,钱江摩托,1999/5/14,"453,536,000","453,536,000",华东,浙江,台州市,C 制造业
主板,山东山大华特科技股份有限公司,山东省沂南县县城振兴路6号,915,山大华特,1999/6/9,"234,331,485","234,161,315",华东,山东,临沂市,C 制造业
主板,湖南电广传媒股份有限公司,湖南省长沙市浏阳河大桥东,917,电广传媒,1999/3/25,"1,417,556,338","1,295,123,230",华中,湖南,长沙市,I 信息技术
主板,嘉凯城集团股份有限公司,浙江省杭州市惠民路56号1号楼318室,918,嘉凯城,1999/7/20,"1,804,191,500","1,804,191,500",华东,浙江,杭州市,K 房地产
主板,金陵药业股份有限公司,江苏省南京市南京经济技术开发区新港大道58号,919,金陵药业,1999/11/18,"504,000,000","503,235,199",华东,江苏,南京市,C 制造业
主板,南方汇通股份有限公司,贵州省贵阳市国家高新技术产业开发区,920,南方汇通,1999/6/16,"422,000,000","421,821,575",西南,贵州,贵阳市,C 制造业
主板,海信家电集团股份有限公司,广东省佛山市顺德区容桂街道容港路8号,921,海信家电,1999/7/13,"903,135,562","902,118,590",华南,广东,佛山市,C 制造业
主板,哈尔滨电气集团佳木斯电机股份有限公司,黑龙江省佳木斯市长安东路247号,922,佳电股份,1999/6/18,"598,396,053","582,363,503",东北,黑龙江,佳木斯市,C 制造业
主板,河钢资源股份有限公司,河北省张家口市宣化区东升路21号,923,河钢资源,1999/7/14,"652,728,961","627,893,854",华北,河北,张家口市,B 采矿业
主板,浙江众合科技股份有限公司,浙江省杭州市滨江区江汉路1785号双城国际4号楼17层,925,众合科技,1999/6/11,"543,664,381","524,934,145",华东,浙江,杭州市,C 制造业
主板,湖北福星科技股份有限公司,湖北省汉川市沉湖镇福星街1号,926,福星股份,1999/6/18,"962,462,474","946,855,832",华中,湖北,汉川市,K 房地产
主板,天津一汽夏利汽车股份有限公司,天津市西青区京福公路578号一区,927,*ST夏利,1999/7/27,"5,571,801,435","1,595,170,960",华北,天津,天津市,C 制造业
主板,中钢国际工程技术股份有限公司,吉林省吉林市昌邑区江湾路2号,928,中钢国际,1999/3/12,"1,256,662,942","1,256,631,742",东北,吉林,吉林市,E 建筑业
主板,兰州黄河企业股份有限公司,甘肃省兰州市七里河区郑家庄108号,929,兰州黄河,1999/6/23,"185,766,000","185,754,223",西北,甘肃,兰州市,C 制造业
主板,中粮生物科技股份有限公司,安徽省蚌埠市中粮大道1号,930,中粮科技,1999/7/12,"1,865,763,788","964,397,222",华东,安徽,蚌埠市,C 制造业
主板,北京中关村科技发展(控股)股份有限公司,北京市海淀区中关村南大街32号,931,中 关 村,1999/7/12,"753,126,982","746,191,907",华北,北京,北京市,C 制造业
主板,湖南华菱钢铁股份有限公司,湖南省长沙市天心区湘府西路222号华菱园主楼,932,华菱钢铁,1999/8/3,"6,129,077,211","4,221,730,354",华中,湖南,长沙市,C 制造业
主板,河南神火煤电股份有限公司,河南省永城市东城区光明路,933,神火股份,1999/8/31,"1,900,500,000","1,900,498,500",华中,河南,商丘市,C 制造业
主板,四川双马水泥股份有限公司,四川省江油市二朗庙镇,935,四川双马,1999/8/24,"763,440,333","763,436,593",西南,四川,绵阳市,C 制造业
主板,江苏华西村股份有限公司,江苏省江阴市华西村,936,华西股份,1999/8/10,"886,012,887","885,378,740",华东,江苏,无锡市,C 制造业
主板,冀中能源股份有限公司,河北省邢台市中兴西大街191号,937,冀中能源,1999/9/9,"3,533,546,850","2,906,599,842",华北,河北,邢台市,B 采矿业
主板,紫光股份有限公司,北京市清华大学紫光大楼,938,紫光股份,1999/11/4,"2,860,079,874","2,860,079,874",华北,北京,北京市,C 制造业
主板,云南南天电子信息产业股份有限公司,云南省昆明市高新技术产业开发区产业研发基地,948,南天信息,1999/10/14,"381,165,677","320,525,339",西南,云南,昆明市,I 信息技术
主板,新乡化纤股份有限公司,河南省新乡经济技术开发区新长路南侧,949,新乡化纤,1999/10/21,"1,257,656,049","1,257,187,175",华中,河南,新乡市,C 制造业
主板,重药控股股份有限公司,重庆市渝北区金石大道333号,950,重药控股,1999/9/16,"1,728,184,696","1,728,124,396",西南,重庆,重庆市,F 批发零售
主板,中国重汽集团济南卡车股份有限公司,山东省济南市市中区党家庄镇南首,951,中国重汽,1999/11/25,"671,080,800","671,014,020",华东,山东,济南市,C 制造业
主板,湖北广济药业股份有限公司,湖北省武穴市江堤路1号,952,广济药业,1999/11/12,"346,995,039","301,432,465",华中,湖北,黄冈市,C 制造业
主板,广西河池化工股份有限公司,广西壮族自治区河池市六甲镇,953,*ST河化,1999/12/2,"366,122,195","294,059,437",华南,广西,河池市,C 制造业
主板,欣龙控股（集团）股份有限公司,海南省澄迈县老城工业开发区,955,欣龙控股,1999/12/9,"538,395,000","537,598,350",华南,海南,澄迈县,C 制造业
主板,中通客车控股股份有限公司,山东省聊城市经济开发区黄河路261号,957,中通客车,2000/1/13,"592,903,936","592,888,960",华东,山东,聊城市,C 制造业
主板,国家电投集团东方新能源股份有限公司,河北省石家庄市建华南大街161号,958,东方能源,1999/12/23,"5,383,418,520","1,099,079,201",华北,河北,石家庄市,J 金融业
主板,北京首钢股份有限公司,北京市石景山区石景山路,959,首钢股份,1999/12/16,"5,289,389,600","5,057,103,246",华北,北京,北京市,C 制造业
主板,云南锡业股份有限公司,云南省昆明市高新技术产业开发区,960,锡业股份,2000/2/21,"1,668,776,379","1,668,776,379",西南,云南,昆明市,C 制造业
主板,江苏中南建设集团股份有限公司,江苏省南通海门市常乐镇,961,中南建设,2000/3/1,"3,820,755,890","3,805,593,832",华东,江苏,南通市,K 房地产
主板,宁夏东方钽业股份有限公司,宁夏回族自治区石嘴山市大武口区冶金路,962,东方钽业,2000/1/20,"440,832,644","440,831,060",西北,宁夏,石嘴山市,C 制造业
主板,华东医药股份有限公司,浙江省杭州市延安路468号1号楼1号门7、9、10楼,963,华东医药,2000/1/27,"1,749,809,548","1,749,761,803",华东,浙江,杭州市,F 批发零售
主板,天津天保基建股份有限公司,天津市天津空港经济区西五道35号汇津广场一号楼,965,天保基建,2000/4/6,"1,109,830,895","1,109,830,895",华北,天津,天津市,K 房地产
主板,国电长源电力股份有限公司,湖北省武汉市洪山区徐东大街63号国家能源大厦,966,长源电力,2000/3/16,"1,108,284,080","1,108,284,080",华中,湖北,武汉市,D 水电煤气
主板,盈峰环境科技集团股份有限公司,浙江省绍兴市上虞区东关街道人民西路1818号,967,盈峰环境,2000/3/30,"3,163,062,146","2,004,705,502",华东,浙江,绍兴市,N 公共环保
主板,山西蓝焰控股股份有限公司,山西省太原市和平南路83号,968,蓝焰控股,2000/6/22,"967,502,660","967,502,660",华北,山西,太原市,B 采矿业
主板,安泰科技股份有限公司,北京市海淀区学院南路76号,969,安泰科技,2000/5/29,"1,026,008,097","1,000,831,205",华北,北京,北京市,C 制造业
主板,北京中科三环高技术股份有限公司,北京市海淀区中关村东路66号甲1号楼27层,970,中科三环,2000/4/20,"1,065,200,000","1,063,591,194",华北,北京,北京市,C 制造业
主板,高升控股股份有限公司,湖北省仙桃市勉阳大道131号,971,*ST高升,2000/4/27,"1,055,307,925","805,470,004",华中,湖北,仙桃市,I 信息技术
主板,中基健康产业股份有限公司,新疆维吾尔自治区五家渠25区青湖南路2666号5幢院落室宾馆A院,972,ST中基,2000/9/26,"771,283,579","771,247,504",西北,新疆,乌鲁木齐市,C 制造业
主板,佛山佛塑科技集团股份有限公司,广东省佛山市禅城区汾江中路85号,973,佛塑科技,2000/5/25,"967,423,171","967,399,968",华南,广东,佛山市,C 制造业
主板,银泰黄金股份有限公司,内蒙古自治区锡林郭勒盟西乌珠穆沁旗巴拉嘎尔高勒镇哈拉图街,975,银泰黄金,2000/6/8,"2,776,722,265","1,731,406,235",华北,内蒙古,锡林郭勒盟,B 采矿业
主板,广东华铁通达高铁装备股份有限公司,广东省开平市三埠街道办事处祥龙中银路2号三楼A138号330室,976,华铁股份,2000/6/1,"1,595,678,796","1,594,602,816",华南,广东,江门市,C 制造业
主板,浪潮电子信息产业股份有限公司,山东省济南市浪潮路1036号,977,浪潮信息,2000/6/8,"1,453,721,310","1,452,808,551",华东,山东,济南市,C 制造业
主板,桂林旅游股份有限公司,广西壮族自治区桂林市翠竹路27-2号,978,桂林旅游,2000/5/18,"360,100,000","360,053,425",华南,广西,桂林市,N 公共环保
主板,众泰汽车股份有限公司,浙江省金华市永康市经济开发区北湖路1号,980,*ST众泰,2000/6/16,"2,027,671,288","1,240,526,664",华东,浙江,金华市,C 制造业
主板,银亿股份有限公司,中国甘肃省兰州市高新技术开发区张苏滩573号八楼,981,*ST银亿,2000/6/22,"4,027,989,882","2,574,315,600",西北,甘肃,兰州市,C 制造业
主板,宁夏中银绒业股份有限公司,宁夏回族自治区灵武生态纺织园区(灵武市南二环北侧经二路东侧),982,*ST 中绒,2000/7/6,"4,261,877,053","4,261,868,428",西北,宁夏,银川市,C 制造业
主板,山西焦煤能源集团股份有限公司,山西省太原市西矿街318号西山大厦,983,山西焦煤,2000/7/26,"4,096,560,000","4,096,531,458",华北,山西,太原市,B 采矿业
主板,大庆华科股份有限公司,黑龙江省大庆高新技术产业开发区建设路293号,985,大庆华科,2000/7/26,"129,639,500","129,639,500",东北,黑龙江,大庆市,C 制造业
主板,广州越秀金融控股集团股份有限公司,广东省广州市天河区珠江西路5号广州国际金融中心主塔写字楼第63层01-B单元,987,越秀金控,2000/7/18,"2,752,884,754","2,667,210,610",华南,广东,广州市,J 金融业
主板,华工科技产业股份有限公司,湖北省武汉市东湖高新技术开发区华中科技大学科技园华工科技本部大楼,988,华工科技,2000/6/8,"1,005,502,707","1,005,075,732",华中,湖北,武汉市,C 制造业
主板,九芝堂股份有限公司,湖南省长沙市桐梓坡西路339号,989,九 芝 堂,2000/6/28,"869,354,236","589,542,851",华中,湖南,长沙市,C 制造业
主板,诚志股份有限公司,江西省南昌市经济开发区玉屏东大道299号,990,诚志股份,2000/7/6,"1,253,011,919","834,025,091",华东,江西,南昌市,C 制造业
主板,福建闽东电力股份有限公司,福建省宁德市蕉城区蕉城南路68号东晟泰丽园1号楼3层,993,闽东电力,2000/7/31,"457,951,455","373,000,000",华东,福建,宁德市,D 水电煤气
主板,甘肃皇台酒业股份有限公司,甘肃省武威市新建路55号,995,皇台酒业,2000/8/7,"177,408,000","177,408,000",西北,甘肃,武威市,C 制造业
主板,中国中期投资股份有限公司,北京市朝阳区建国门外光华路14号1幢1层8号,996,中国中期,2000/7/18,"345,000,000","345,000,000",华北,北京,北京市,F 批发零售
主板,新大陆数字技术股份有限公司,福建省福州市马尾区儒江西路1号,997,新 大 陆,2000/8/7,"1,050,441,717","1,016,025,066",华东,福建,福州市,I 信息技术
主板,袁隆平农业高科技股份有限公司,湖南省长沙市芙蓉区合平路638号,998,隆平高科,2000/12/11,"1,316,970,298","962,380,663",华中,湖南,长沙市,A 农林牧渔
主板,华润三九医药股份有限公司,广东省深圳市龙华区观湖街道观澜高新园区观清路1号,999,华润三九,2000/3/9,"978,900,000","978,395,308",华南,广东,深圳市,C 制造业
主板,重庆宗申动力机械股份有限公司,重庆市巴南区炒油场,1696,宗申动力,1997/3/6,"1,145,026,920","879,168,449",西南,重庆,重庆市,C 制造业
主板,招商局港口集团股份有限公司,广东省深圳市南山区招商街道工业三路一号招商局港口大厦23-25楼,1872,招商港口,1993/5/5,"1,742,469,694","593,820,070",华南,广东,深圳市,G 运输仓储
主板,河南豫能控股股份有限公司,河南省郑州市金水区农业路东41号B座8-12层,1896,豫能控股,1998/1/22,"1,150,587,847","1,150,587,847",华中,河南,郑州市,D 水电煤气
主板,招商局积余产业运营服务股份有限公司,广东省深圳市福田区振华路163号飞亚达大厦六楼,1914,招商积余,1994/9/28,"1,060,346,060","666,863,166",华南,广东,深圳市,K 房地产
主板,招商局公路网络科技控股股份有限公司,天津自贸试验区市(东疆保税港区)鄂尔多斯路599号东疆商务中心A3楼910,1965,招商公路,2017/12/25,"6,178,228,432","1,932,801,802",华北,天津,天津市,G 运输仓储
主板,招商局蛇口工业区控股股份有限公司,广东省深圳南山区蛇口兴华路6号南海意库3号楼,1979,招商蛇口,2015/12/30,"7,923,242,592","7,921,664,929",华南,广东,深圳市,K 房地产
